0,"[[517.4619750976562,247.58900451660156],[295.1159973144531,237.4239959716797],[315.4339904785156,80.51200103759766],[376.5660095214844,91.73999786376953],[531.1810302734375,94.08599853515625],[508.4739990234375,397.4570007324219]]",9
0,"[[259.6940002441406,366.4129943847656],[274.2857142857143,155.29283574639487],[411.42857142857144,138.8611600510501],[268.135009765625,364.93701171875],[421.11199951171875,374.48699951171875],[417.7080078125,152.7519989013672]]",0
0,"[[257.614013671875,146.14599609375],[395.43499755859375,63.410003662109375],[488.0199890136719,151.26400756835938],[511.1810302734375,167.7220001220703],[228.18600463867188,358.52899169921875],[463.5950012207031,372.4049987792969]]",2
0,"[[582.0919799804688,266.3760070800781],[257.9079895019531,255.15200805664062],[485.4630126953125,92.58899688720703],[489.12200927734375,106.36399841308594],[489.5710144042969,253.90200805664062],[475.4939880371094,399.8479919433594]]",4
0,"[[495.6940002441406,439.7650146484375],[298.92401123046875,397.4320068359375],[346.2869873046875,91.73999786376953],[536.0809936523438,378.2720031738281],[508.05499267578125,233.94400024414062],[335.39300537109375,232.6959991455078]]",6
0,"[[478.5740051269531,360.6929931640625],[264.29998779296875,74.08799743652344],[411.42857142857144,51.68149126831088],[435.10198974609375,59.572998046875],[256.6289978027344,359.7170104980469],[480.3110046386719,351.23699951171875]]",8
0,"[[365.47900390625,156.51400756835938],[493.1340026855469,58.98200225830078],[509.50897216796875,261.07000732421875],[392.7550048828125,423.54901123046875],[514.8660278320312,421.04400634765625],[637.5969848632812,421.0559997558594]]",1
0,"[[389.7760009765625,66.79199981689453],[574.875,63.086997985839844],[466,275.1080017089844],[371.00799560546875,401.4259948730469],[580.0650024414062,418.5589904785156],[456.05999755859375,250.90499877929688]]",3
0,"[[137.14285714285714,440.41553184520217],[516.6510009765625,428.781005859375],[515.0330200195312,434.8970031738281],[344.8949890136719,437.2699890136719],[331.5790100097656,235.1909942626953],[327.3630065917969,35.606998443603516]]",5
0,"[[245.03500366210938,83.09500122070312],[500.1109924316406,97.01499938964844],[408.7300109863281,441.0690002441406],[325.54901123046875,260.0830078125],[456.05999755859375,263.8210144042969],[574.9509887695312,277.24200439453125]]",7
0,"[[420.2650146484375,89.74400329589844],[353.02801513671875,186.28900146484375],[517.489013671875,265.1289978027344],[424.3580017089844,393.6109924316406],[555.8460083007812,163.9980010986328],[403.6449890136719,92.98799896240234]]",9
0,"[[418.9840087890625,70.53900146484375],[274.2857142857143,174.43358050563668],[411.42857142857144,371.83088238008406],[420.35699462890625,364.8760070800781],[530.1380004882812,194.02699279785156],[412.64300537109375,71.74600219726562]]",0
0,"[[215.72000122070312,184.44400024414062],[326.9410095214844,101.05699920654297],[458.50799560546875,166.531005859375],[525.093994140625,345.8290100097656],[247.5489959716797,358.74798583984375],[453.50299072265625,162.4459991455078]]",2
0,"[[363.0799865722656,87.99800109863281],[274.2857142857143,282.92792681589754],[411.42857142857144,276.3553941432457],[424.1000061035156,405.60198974609375],[413.2699890136719,263.8819885253906],[431.2619934082031,190.5330047607422]]",4
0,"[[422.9930114746094,38.018001556396484],[239.08999633789062,259.5920104980469],[317.04998779296875,398.1409912109375],[270.55499267578125,205.1529998779297],[458.63800048828125,187.7740020751953],[339.35198974609375,391.1159973144531]]",6
0,"[[284.44500732421875,113.24700164794922],[530.4089965820312,411.07501220703125],[312.77801513671875,426.04400634765625],[269.25799560546875,97.97699737548828],[451.843994140625,69.28700256347656],[328.18499755859375,424.81298828125]]",8
0,"[[338.31201171875,363.593994140625],[274.2857142857143,112.81593180110221],[182.32899475097656,181.64199829101562],[262.8389892578125,381.31500244140625],[339.7250061035156,362.37701416015625],[419.9599914550781,349.9519958496094]]",1
0,"[[440.3800048828125,78.18399810791016],[647.239990234375,139.14100646972656],[425.37799072265625,284.0769958496094],[444.3039855957031,475.94000244140625],[644.2440185546875,361.1789855957031],[421.3160095214844,282.75799560546875]]",3
0,"[[341.6940002441406,263.5450134277344],[307.7070007324219,94.12200164794922],[544.4769897460938,30.617000579833984],[371.68499755859375,258.7969970703125],[613.43798828125,315.12298583984375],[389.4129943847656,436.02301025390625]]",5
0,"[[190,155],[353,124],[435,198],[433,195],[252,352],[475,357]]",2
0,"[[307,79],[194,297],[441,288],[350,438],[346,302],[310,85]]",4
0,"[[287,400],[231,241],[336,116],[282,397],[429,260],[230,249]]",6
0,"[[486,90],[217,144],[299,226],[316,242],[447,280],[177,377]]",5
0,"[[266.8559875488281,90.7750015258789],[274.2857142857143,192.40393148584073],[274.43701171875,403.5899963378906],[271.9700012207031,83.26599884033203],[243.6009979248047,151.49600219726562],[212.9290008544922,191.53199768066406]]",1
0,"[[137.14285714285714,107.5362482783997],[348.16900634765625,63.29100036621094],[282.4670104980469,199.54299926757812],[282.2799987792969,205.25399780273438],[335.78399658203125,385.55499267578125],[150.52200317382812,396.1419982910156]]",3
0,"[[401,48],[179,224],[554,233],[399,72],[410,239],[404,436]]",4
0,"[[537.8300170898438,281.25201416015625],[691.5540161132812,381.6300048828125],[485.3110046386719,458.47601318359375],[540.0549926757812,279.343994140625],[547.0809936523438,134.6510009765625],[822.8571428571429,118.2738283378324]]",5
0,"[[213.21299743652344,214.02200317382812],[263.02099609375,179.15899658203125],[411.42857142857144,168.39782960593448],[425.1629943847656,189.73300170898438],[434.3559875488281,343.7149963378906],[439.2380065917969,454.7340087890625]]",7
0,"[[436.60198974609375,85.50299835205078],[274.2857142857143,319.24037964870297],[509.90301513671875,272.4179992675781],[567.281005859375,452.31201171875],[508.448974609375,270.1000061035156],[440.7760009765625,85.50299835205078]]",9
0,"[[137.14285714285714,202.26319950440254],[274.2857142857143,436.57787458628866],[424.6600036621094,312.8030090332031],[138.86500549316406,200.26400756835938],[309.3330078125,90.49299621582031],[425.35400390625,310.0350036621094]]",0
0,"[[501.3869934082031,141.63600158691406],[797.489013671875,177.81100463867188],[518.635986328125,426.04400634765625],[521.2579956054688,426.3970031738281],[658.0469970703125,426.1679992675781],[851.0859985351562,433.4289855957031]]",2
0,"[[525.093994140625,261.2409973144531],[274.5270080566406,265.9620056152344],[411.42857142857144,128.1861921104487],[432.5480041503906,405.84100341796875],[422.5780029296875,302.5509948730469],[416.5039978027344,129.19900512695312]]",4
0,"[[137.14285714285714,350.7144919164733],[274.2857142857143,441.3712318423946],[411.42857142857144,317.56022387636574],[548.5714285714286,122.99268347786807],[685.7142857142857,324.02020629070086],[822.8571428571429,193.5497246879277]]",6
0,"[[424.6109924316406,291.822998046875],[279.6400146484375,67.96199798583984],[413.87298583984375,71.75399780273438],[411.2669982910156,65.52100372314453],[254.02899169921875,270.1180114746094],[418.89801025390625,286.3349914550781]]",8
0,"[[564.7239990234375,404.69500732421875],[690.0339965820312,398.5660095214844],[807.6199951171875,389.90399169921875],[563.6209716796875,168.1750030517578],[685.7142857142857,90.35772092855252],[686.1229858398438,397.4169921875]]",1
0,"[[137.14285714285714,92.48545938765585],[301.37298583984375,190.4980010986328],[162.32000732421875,242.67599487304688],[136.77499389648438,403.5899963378906],[301.37298583984375,346.5419921875],[160.74899291992188,245.08599853515625]]",3
0,"[[647.9010009765625,351.20001220703125],[818.9819946289062,320.1199951171875],[664.8330078125,220.4149932861328],[807.7349853515625,80.51399993896484],[697.677978515625,73.61399841308594],[668.2750244140625,223.30499267578125]]",5
0,"[[580.35302734375,272.6130065917969],[678.5020141601562,272.4320068359375],[762.2119750976562,273.8609924316406],[545.5479736328125,146.72000122070312],[685.7142857142857,159.09354598759586],[606.781005859375,469.87200927734375]]",7
0,"[[555.7750244140625,112.79399871826172],[568.6890258789062,229.01699829101562],[686.2249755859375,215.23300170898438],[547.8259887695312,116.68800354003906],[685.7142857142857,79.4076786388704],[679.780029296875,382.4460144042969]]",9
0,"[[554.4970092773438,138.74600219726562],[530.469970703125,436.02301025390625],[656.8109741210938,453.5069885253906],[548.5714285714286,154.8849865314114],[699.156005859375,161.98399353027344],[655.4910278320312,455.9200134277344]]",0
0,"[[137.14285714285714,144.7076429586054],[305.5450134277344,145.97000122070312],[129.88699340820312,343.8909912109375],[119.58799743652344,338.72601318359375],[326.7950134277344,359.9309997558594],[337.13800048828125,353.6940002441406]]",2
0,"[[407.52301025390625,0],[161.95899963378906,263.8819885253906],[499.64300537109375,279.4169921875],[344.35198974609375,359.0400085449219],[353.4460144042969,236.6060028076172],[347.9909973144531,143.2169952392578]]",4
0,"[[434.5299987792969,78.01899719238281],[274.2857142857143,331.15704207241157],[411.42857142857144,391.0429531928712],[422.5679931640625,393.7969970703125],[461.9429931640625,260.5119934082031],[291.52899169921875,291.760986328125]]",6
0,"[[253.8179931640625,72.53399658203125],[501.4729919433594,65.54499816894531],[312.8190002441406,333.8139953613281],[267.97900390625,105.15699768066406],[552.5130004882812,368.21600341796875],[317.99200439453125,324.40899658203125]]",8
0,"[[263.09100341796875,64.2969970703125],[274.2857142857143,263.9642893232858],[312.5419921875,394.2690124511719],[264.29998779296875,75.25199890136719],[273.3550109863281,270.0660095214844],[317.99200439453125,402.2330017089844]]",1
0,"[[291.3179931640625,68.95099639892578],[518.406982421875,156.60499572753906],[509.70001220703125,268.9750061035156],[280.91900634765625,272.3240051269531],[512.2369995117188,276.260009765625],[293.6369934082031,422.3009948730469]]",3
0,"[[263.6260070800781,350.281005859375],[274.2857142857143,196.632876973477],[411.42857142857144,170.0088127321961],[270.4119873046875,348.7049865722656],[416.1889953613281,347.4570007324219],[405.9989929199219,467.2080078125]]",5
0,"[[137.14285714285714,121.10644046310739],[274.2857142857143,120.89127494799392],[411.42857142857144,106.74549233594233],[109.66400146484375,159],[201.77699279785156,300.14300537109375],[249.58200073242188,456.364990234375]]",7
0,"[[209,399],[171,101],[395,91],[397,94],[435,412],[199,393]]",0
0,"[[153,136],[301,99],[232,317],[231,319],[122,427],[592,427]]",2
0,"[[140,94],[150,272],[452,270],[304,152],[296,293],[286,427]]",4
0,"[[408,77],[274.2857142857143,364.04777420684695],[447,456],[363,229],[548,272],[460,457]]",6
0,"[[403,272],[204,91],[411.42857142857144,68.85677073150873],[405,281],[200,262],[397,86]]",8
0,"[[137.14285714285714,217.6193181425333],[274.2857142857143,235.76397420838475],[411.42857142857144,435.8638133853674],[548.5714285714286,253.27255679294467],[685.7142857142857,319.18041091412306],[822.8571428571429,182.49462377279997]]",1
0,"[[433,70],[731,93],[469,239],[416,445],[725,398],[464,240]]",3
0,"[[363,259],[357,59],[555,73],[385,275],[609,298],[417,447]]",5
0,"[[538,454],[688,44],[372,87],[358,73],[673,82],[531,450]]",7
0,"[[767,263],[421,283],[420,70],[740,478],[761,107],[422,72]]",9
0,"[[443,446],[316,312],[411.42857142857144,124.00891315191984],[417,112],[586,266],[443,459]]",0
0,"[[333,124],[571,100],[495,290],[657,440],[375,439],[499,283]]",2
0,"[[725,453],[716,319],[709,182],[548.5714285714286,86.39643508940935],[530,307],[856,298]]",4
0,"[[708,307],[628,408],[618,230],[636,49],[491,217],[514,380]]",6
0,"[[137.14285714285714,223.181704711169],[274.2857142857143,103.06987939402461],[257,342],[560,263],[685.7142857142857,67.7602699957788],[589,439]]",8
0,"[[308,284],[395,196],[548,139],[548.5714285714286,126.85772366821766],[534,328],[529,498]]",1
0,"[[194,74],[354,157],[220,255],[210,256],[367,336],[220,484]]",3
0,"[[649,58],[421,76],[487,260],[593,266],[624,437],[389,448]]",5
0,"[[137.14285714285714,248.45879171043634],[274.2857142857143,349.4666764512658],[411.42857142857144,279.20855013653636],[548.5714285714286,118.7129276804626],[685.7142857142857,262.55105175077915],[822.8571428571429,378.7315970286727]]",7
0,"[[568,268],[274.2857142857143,362.25313898175955],[522,103],[535,89],[578,262],[553,465]]",9
0,"[[431,481],[290,268],[577,134],[431,465],[647,359],[585,154]]",0
0,"[[244,102],[495,86],[323,312],[351,308],[467,297],[661,245]]",2
0,"[[486,28],[494,221],[675,216],[665,416],[669,215],[660,25]]",4
0,"[[310,394],[327,267],[365,113],[323,267],[531,289],[310,405]]",6
0,"[[431,129],[233,184],[439,377],[435,154],[232,441],[424,392]]",8
0,"[[435,457],[438,348],[411.42857142857144,241.40781797468662],[379,84],[404,225],[434,313]]",1
0,"[[390,420],[681,332],[475,286],[487,118],[685.7142857142857,147.5213640369475],[487,289]]",3
0,"[[519,493],[789,327],[468,331],[472,322],[557,164],[787,183]]",5
0,"[[336,142],[572,145],[879,125],[773,480],[771,303],[790,91]]",7
0,"[[428,63],[475,307],[394,386],[427,67],[231,213],[449,208]]",9
0,"[[312,318],[475,461],[587,285],[317,320],[454,174],[591,303]]",0
0,"[[160,416],[368,230],[136,160],[160,416],[404,446],[404,438]]",2
0,"[[271,37],[274.2857142857143,354.3625632300973],[584,347],[456,202],[452,483],[455,476]]",4
0,"[[246,70],[274.2857142857143,423.034492880106],[504,416],[251,389],[450,238],[516,423]]",6
0,"[[450,266],[463,242],[344,80],[301,418],[502,76],[477,452]]",8
0,"[[281,85],[274.2857142857143,198.1878761202097],[247,419],[283,54],[278,197],[262,416]]",1
0,"[[274,63],[486,177],[303,291],[284,489],[507,346],[301,305]]",3
0,"[[519,64],[277,137],[386,307],[419,295],[468,429],[230,467]]",5
0,"[[406,137],[387,140],[592,126],[588,142],[536,322],[484,494]]",7
0,"[[231,90],[394,87],[426,310],[434,318],[418,485],[278,322]]",9
0,"[[735,302],[607,127],[801,134],[789,106],[797,275],[780,484]]",0
0,"[[426,199],[583,83],[707,212],[706,206],[494,419],[822.8571428571429,363.35930563509464]]",2
0,"[[689,471],[678,323],[652,100],[655,100],[531,313],[824,297]]",4
0,"[[424,60],[183,312],[574,321],[368,465],[383,230],[376,229]]",4
0,"[[438,491],[267,313],[473,20],[275,314],[586,280],[439,488]]",6
0,"[[535,66],[274.2857142857143,194.47219166904688],[543,193],[576,149],[700,301],[612,63]]",8
0,"[[643,21],[633,75],[624,161],[633,223],[620,302],[610,435]]",1
0,"[[218,59],[357,144],[209,253],[297,469],[428,335],[276,302]]",3
0,"[[420,276],[424,133],[592,139],[433,457],[641,371],[437,276]]",5
0,"[[137.14285714285714,52.404274605214596],[270,57],[411.42857142857144,75.76582403853536],[389,127],[297,339],[210,458]]",7
0,"[[795,297],[488,234],[787,84],[542,448],[789,482],[788,74]]",9
0,"[[544,65],[329,265],[438,447],[464,457],[745,359],[554,69]]",0
0,"[[341,247],[447,143],[206,109],[381,365],[190,353],[339,242]]",2
0,"[[472,31],[466,197],[463,416],[468,195],[271,198],[254,28]]",4
0,"[[410,389],[333,262],[454,74],[346,273],[499,251],[426,384]]",6
0,"[[137.14285714285714,241.37552119791508],[274.2857142857143,63.69646303355694],[690,379],[154,286],[685.7142857142857,403.8603784516454],[822.8571428571429,164.43994212895632]]",8
0,"[[621,182],[829,322],[414,472],[548.5714285714286,148.1246031820774],[448,409],[822.8571428571429,355.0965298898518]]",1
0,"[[786,105],[274.2857142857143,295.05812684074044],[813,395],[502,94],[841,451],[822.8571428571429,141.17616219446063]]",3
0,"[[191,117],[651,117],[832,429],[219,109],[646,125],[843,435]]",5
0,"[[137.14285714285714,98.99000469595194],[425,98],[347,489],[403,161],[391,318],[338,498]]",7
0,"[[427,262],[555,187],[548,160],[548.5714285714286,174.20037407428026],[724,468],[549,187]]",9
0,"[[90,328],[274.2857142857143,195.5826386809349],[485,82],[378,10],[587,311],[701,480]]",0
0,"[[217,101],[378,118],[218,304],[223,306],[136,369],[452,358]]",2
0,"[[416,82],[271,325],[551,339],[431,222],[424,382],[429,459]]",4
0,"[[421,358],[274.2857142857143,205.07537415251136],[411.42857142857144,129.16034888476133],[432,461],[610,500],[476,350]]",6
0,"[[533,230],[379,181],[476,272],[431,451],[486,359],[530,468]]",8
0,"[[468,126],[633,15],[680,83],[713,79],[685.7142857142857,267.23823184147477],[726,472]]",1
0,"[[440,308],[537,170],[411.42857142857144,90.48823434859514],[444,311],[685.7142857142857,293.3606594800949],[435,482]]",3
0,"[[172,71],[415,89],[207,346],[229,352],[398,351],[548,352]]",2
0,"[[137.14285714285714,384.82717806473374],[274.2857142857143,445.08166844025254],[411.42857142857144,127.49523241072893],[548.5714285714286,399.80072071775794],[685.7142857142857,385.3828492574394],[822.8571428571429,293.9401206560433]]",4
0,"[[539,393],[533,267],[574,67],[530,268],[766,324],[536,397]]",6
0,"[[392,325],[356,96],[261,283],[269,270],[273,450],[380,336]]",8
0,"[[677,121],[274.2857142857143,385.9581266529858],[411.42857142857144,290.69496914744377],[548.5714285714286,343.83660489693284],[685.7142857142857,65.57961693033576],[822.8571428571429,104.37592351809144]]",1
0,"[[360,299],[207,153],[411.42857142857144,138.88791957870126],[366,290],[154,391],[380,473]]",3
0,"[[247,272],[242,136],[411.42857142857144,135.12236047536135],[240,270],[400,342],[247,428]]",5
0,"[[438,459],[546,129],[276,93],[288,261],[489,283],[628,297]]",7
0,"[[382,111],[250,263],[415,299],[378,119],[447,196],[443,442]]",9
0,"[[303,417],[192,97],[425,138],[421,129],[474,308],[305,407]]",0
0,"[[128,126],[325,114],[363,268],[366,262],[166,390],[398,392]]",2
0,"[[272,61],[151,303],[370,306],[295,191],[287,344],[284,441]]",4
0,"[[360,400],[220,139],[411.42857142857144,77.0336608402431],[359,404],[487,297],[275,261]]",6
0,"[[380,370],[218,117],[411.42857142857144,76.56408017501235],[424,97],[201,297],[380,364]]",8
0,"[[502,446],[674,422],[836,436],[665,422],[685.7142857142857,131.19334457442164],[526,180]]",1
0,"[[392,477],[501,393],[411.42857142857144,283.07934794574976],[422,271],[563,160],[408,97]]",3
0,"[[511,444],[711,336],[505,278],[625,109],[490,121],[512,288]]",5
0,"[[374,461],[440,383],[524,279],[417,116],[623,134],[518,285]]",7
0,"[[137.14285714285714,190.32007418572903],[274.2857142857143,439.512400329113],[411.42857142857144,246.80480007082224],[548.5714285714286,198.90424804762006],[685.7142857142857,144.9823223054409],[822.8571428571429,95.99311714991927]]",9
0,"[[137.14285714285714,107.3544810526073],[431,134],[291,486],[472,428],[838,484],[822.8571428571429,89.420813228935]]",0
0,"[[49,297],[274.2857142857143,327.45342506095767],[411.42857142857144,322.6867997087538],[428,315],[685.7142857142857,182.11178928613663],[860,410]]",2
0,"[[343,35],[274,262],[497,290],[372,427],[404,180],[415,176]]",4
0,"[[417,7],[235,373],[415,458],[252,354],[467,229],[419,459]]",6
0,"[[440,432],[226,126],[411.42857142857144,88.31838946789503],[413,95],[215,435],[443,429]]",8
0,"[[293,150],[391,36],[396,380],[253,382],[397,371],[576,382]]",1
0,"[[295,80],[450,129],[360,333],[357,321],[507,420],[287,500]]",3
0,"[[249,233],[464,262],[276,410],[425,59],[229,67],[252,247]]",5
0,"[[137.14285714285714,76.84175241738558],[385,64],[317,436],[196,231],[366,241],[524,231]]",7
0,"[[450,303],[198,56],[411.42857142857144,59.67657743021846],[414,67],[441,296],[452,452]]",9
0,"[[282,78],[293,392],[555,352],[282,75],[498,54],[568,361]]",0
0,"[[233,65],[447,61],[608,65],[584,79],[239,322],[513,322]]",2
0,"[[412,281],[179,289],[215,108],[430,114],[404,283],[402,439]]",4
0,"[[319,272],[364,457],[550,277],[306,268],[540,248],[490,86]]",6
0,"[[450,407],[274.2857142857143,208.48657246679068],[445,201],[451,417],[255,369],[445,207]]",8
0,"[[345,71],[352,276],[351,443],[342,71],[310,104],[243,151]]",1
0,"[[137.14285714285714,258.02772557362914],[274.2857142857143,336.11622592434287],[411.42857142857144,143.72401991859078],[820,416],[685.7142857142857,260.45384211465716],[822.8571428571429,59.49865663424134]]",3
0,"[[392,256],[640,337],[425,463],[548.5714285714286,82.96013968065381],[381,109],[394,256]]",5
0,"[[122,73],[227,81],[372,81],[372,95],[280,203],[169,371]]",7
0,"[[420,319],[268,108],[449,125],[364,495],[432,313],[453,131]]",9
0,"[[268,414],[274.2857142857143,139.7077470086515],[514,96],[269,399],[504,419],[509,103]]",0
0,"[[137.14285714285714,92.90941962972283],[466,56],[338,283],[335,283],[190,443],[484,423]]",2
0,"[[378,80],[311,264],[536,242],[448,177],[450,306],[438,413]]",4
0,"[[228,378],[274.2857142857143,217.33921775594354],[430,67],[278,213],[506,324],[220,393]]",6
0,"[[480,343],[193,100],[411.42857142857144,80.86336618289351],[410,110],[258,378],[477,343]]",8
0,"[[397,75],[393,271],[403,480],[548.5714285714286,421.5736996382475],[685.7142857142857,384.63393142446876],[822.8571428571429,404.9420941621065]]",1
0,"[[358,78],[523,136],[411.42857142857144,257.95026728883386],[417,256],[506,341],[304,383]]",3
0,"[[411,62],[221,83],[213,221],[218,211],[396,300],[216,373]]",5
0,"[[416,376],[274.2857142857143,82.21931578591466],[411.42857142857144,374.02455853298306],[826,65],[685.7142857142857,447.1923462115228],[822.8571428571429,65.41439574211836]]",7
0,"[[758,260],[469,206],[558,86],[556,90],[743,116],[753,475]]",9
0,"[[305,76],[463,205],[324,388],[320,388],[192,230],[312,81]]",0
0,"[[494,268],[488,108],[337,150],[582,337],[357,355],[495,265]]",2
0,"[[411,258],[233,253],[226,120],[420,102],[408,378],[416,436]]",4
0,"[[310,381],[274.2857142857143,265.70972399786115],[299,112],[310,382],[495,345],[277,265]]",6
0,"[[528,85],[326,128],[513,399],[515,395],[312,384],[526,93]]",8
0,"[[348,78],[451,79],[411.42857142857144,418.36940590292215],[285,416],[407,422],[531,419]]",1
0,"[[629,265],[611,108],[406,121],[344,384],[632,267],[358,260]]",3
0,"[[566,402],[720,393],[674,280],[681,281],[626,137],[770,111]]",5
0,"[[116,142],[234,138],[112,383],[549,97],[715,105],[473,382]]",7
0,"[[316,80],[105,154],[265,290],[296,479],[297,215],[306,90]]",9
0,"[[137.14285714285714,339.8324307985604],[358,471],[421,279],[137,338],[186,131],[420,280]]",0
0,"[[205,85],[362,61],[218,269],[218,273],[312,276],[434,256]]",2
0,"[[481,103],[274.2857142857143,333.91028828918934],[552,346],[485,117],[501,346],[503,471]]",4
0,"[[443,458],[388,259],[497,54],[434,257],[586,363],[443,471]]",6
0,"[[459,377],[211,192],[392,118],[388,108],[247,392],[459,379]]",8
0,"[[144,231],[312,43],[330,213],[319,219],[328,345],[339,500]]",1
0,"[[227,275],[390,176],[155,92],[226,267],[408,381],[98,416]]",3
0,"[[551,89],[340,98],[362,217],[362,216],[586,293],[346,434]]",5
0,"[[137.14285714285714,52.20391098409891],[305,64],[454,49],[467,56],[245,351],[96,491]]",7
0,"[[374,322],[151,206],[411.42857142857144,198.2485517859459],[407,200],[374,322],[306,493]]",9
0,"[[338,138],[194,298],[320,430],[335,135],[438,288],[321,432]]",0
0,"[[137.14285714285714,58.69613289833069],[319,94],[148,279],[124,275],[267,292],[315,299]]",2
0,"[[422,324],[128,262],[300,58],[336,181],[305,351],[278,429]]",4
0,"[[380,424],[250,280],[353,50],[258,276],[444,209],[368,424]]",6
0,"[[339,109],[411,267],[564,105],[314,417],[408,270],[524,434]]",8
0,"[[292,190],[380,80],[378,355],[259,350],[375,350],[484,341]]",1
0,"[[137.14285714285714,87.7223719842732],[412,90],[300,255],[296,249],[400,351],[107,368]]",3
0,"[[279,271],[274.2857142857143,80.91137344017625],[446,117],[278,277],[467,345],[186,391]]",5
0,"[[234,125],[426,108],[331,494],[287,276],[377,266],[476,265]]",7
0,"[[187,176],[393,101],[404,478],[177,181],[233,313],[398,226]]",9
0,"[[293,298],[404,53],[628,262],[297,306],[459,450],[616,265]]",0
0,"[[196,146],[436,93],[376,298],[377,303],[253,476],[484,437]]",2
0,"[[302,80],[176,287],[445,279],[342,420],[346,293],[332,177]]",4
0,"[[337,447],[215,203],[525,86],[328,444],[492,337],[224,282]]",6
0,"[[338,192],[484,411],[343,408],[348,388],[461,164],[338,197]]",8
0,"[[493,231],[559,170],[599,142],[611,132],[617,291],[626,457]]",1
0,"[[345,127],[480,117],[386,287],[385,298],[500,370],[333,426]]",3
0,"[[477,83],[248,98],[249,267],[298,259],[513,301],[302,446]]",5
0,"[[137,138],[317,157],[256,392],[509,155],[701,147],[564,449]]",7
0,"[[292,461],[287,259],[278,99],[308,115],[527,201],[320,272]]",9
0,"[[303,398],[195,202],[411.42857142857144,94.54469922930002],[438,112],[566,270],[325,415]]",0
0,"[[314,129],[500,169],[321,436],[320,416],[326,444],[516,445]]",2
0,"[[405,305],[227,209],[411.42857142857144,130.82811906933784],[436,153],[447,312],[438,489]]",4
